booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
HB-112107,City Hotel,0,63,2025,May,20,17,2025-05-17,0,3,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,180.0,0,1
HB-101460,City Hotel,0,46,2024,November,46,11,2024-11-11,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0
HB-043135,City Hotel,0,28,2023,September,37,15,2023-09-15,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,15.0,,0,Transient,84.0,0,0
HB-101811,City Hotel,0,21,2024,November,46,13,2024-11-13,2,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,1
HB-100327,City Hotel,0,64,2024,October,43,25,2024-10-25,0,2,2,0.0,0,SC,KWT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,80.1,0,0
HB-104964,City Hotel,0,33,2025,January,4,22,2025-01-22,2,3,1,0.0,0,HB,CHE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,79.75,0,1
HB-113501,City Hotel,0,19,2025,June,23,4,2025-06-04,2,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.0,0,1
HB-027070,Resort Hotel,0,1,2024,August,33,18,2024-08-18,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,179.0,0,0
HB-054042,City Hotel,1,245,2024,July,27,6,2024-07-06,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19.0,,0,Transient,110.0,0,0
HB-096529,City Hotel,0,308,2024,September,35,1,2024-09-01,0,3,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,68.69,0,0
HB-002041,Resort Hotel,0,77,2023,September,39,28,2023-09-28,2,5,2,0.0,0,HB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,78.1,0,2
HB-092446,City Hotel,0,82,2024,July,27,3,2024-07-03,2,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,7.0,,0,Transient,112.96,0,1
HB-101361,City Hotel,0,8,2024,November,45,7,2024-11-07,1,3,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,120.47,0,1
HB-026908,Resort Hotel,0,184,2024,August,31,4,2024-08-04,2,8,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,162.0,0,2
HB-062194,City Hotel,1,20,2025,January,1,4,2025-01-04,0,3,2,0.0,0,BB,ITA,Online TA,GDS,0,0,0,E,E,0,No Deposit,195.0,,0,Transient,136.0,0,0
HB-004035,Resort Hotel,0,112,2024,February,7,12,2024-02-12,0,2,1,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,134.0,,0,Transient-Party,0.0,0,0
HB-008204,Resort Hotel,1,255,2024,September,38,16,2024-09-16,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Transient,64.98,0,1
HB-108068,City Hotel,0,151,2025,March,12,20,2025-03-20,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,95.0,0,1
HB-013581,Resort Hotel,1,60,2025,August,34,20,2025-08-20,4,7,2,0.0,0,BB,AGO,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,255.45,0,3
HB-033057,Resort Hotel,0,122,2025,February,7,10,2025-02-10,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,42.81,0,1
HB-112670,City Hotel,0,232,2025,May,21,24,2025-05-24,0,3,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,157.5,0,0
HB-075726,City Hotel,1,302,2023,August,33,15,2023-08-15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-035872,Resort Hotel,0,4,2025,May,18,2,2025-05-02,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,58.9,0,0
HB-111253,City Hotel,0,17,2025,May,19,5,2025-05-05,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,0
HB-047789,City Hotel,1,21,2024,March,10,4,2024-03-04,0,1,2,0.0,0,HB,SVN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,129.0,0,0
HB-031742,Resort Hotel,0,0,2024,March,10,5,2024-03-05,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,1,A,A,0,No Deposit,240.0,,0,Transient,58.0,0,0
HB-060689,City Hotel,1,301,2024,November,47,18,2024-11-18,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20.0,,0,Transient,52.0,0,0
HB-016237,Resort Hotel,0,71,2023,August,32,12,2023-08-12,2,6,2,0.0,0,HB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,198.0,1,0
HB-092864,City Hotel,0,78,2024,July,27,4,2024-07-04,3,6,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,128.8,0,1
HB-064784,City Hotel,1,176,2025,March,11,16,2025-03-16,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,1
HB-000539,Resort Hotel,0,0,2023,July,29,19,2023-07-19,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,98.0,0,0
HB-079859,City Hotel,1,34,2023,December,49,8,2023-12-08,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,,0,Transient,90.0,0,0
HB-020408,Resort Hotel,0,7,2024,January,4,27,2024-01-27,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,358.0,0,Transient,30.0,0,0
HB-031638,Resort Hotel,0,102,2024,December,1,30,2024-12-30,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,159.0,0,3
HB-025926,Resort Hotel,0,24,2024,July,28,14,2024-07-14,0,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,240.0,,0,Transient,171.0,0,1
HB-020332,Resort Hotel,0,2,2024,January,3,16,2024-01-16,2,6,1,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,38.1,0,0
HB-071845,City Hotel,1,358,2025,July,28,13,2025-07-13,1,3,3,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.3,0,0
HB-040280,City Hotel,0,12,2023,July,29,18,2023-07-18,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-104824,City Hotel,0,122,2025,January,4,20,2025-01-20,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,1
HB-080519,City Hotel,0,22,2023,November,46,17,2023-11-17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,127.0,0,Transient-Party,62.0,0,1
HB-106294,City Hotel,0,48,2025,February,8,22,2025-02-22,0,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,1
HB-086954,City Hotel,0,70,2024,April,15,8,2024-04-08,2,2,3,1.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,232.0,,0,Transient-Party,173.35,0,0
HB-079018,City Hotel,0,6,2025,June,23,5,2025-06-05,1,0,1,0.0,0,BB,PRT,Complementary,Corporate,1,2,10,A,F,0,No Deposit,,45.0,0,Transient,0.0,0,1
HB-005966,Resort Hotel,1,124,2024,May,20,18,2024-05-18,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,58.0,0,1
HB-092630,City Hotel,0,0,2024,July,28,10,2024-07-10,0,0,2,0.0,0,BB,PRT,Direct,Direct,1,0,0,D,A,0,No Deposit,14.0,,0,Transient,0.0,0,0
HB-045258,City Hotel,0,69,2023,October,43,25,2023-10-25,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0
HB-118190,City Hotel,0,126,2025,August,33,12,2025-08-12,2,2,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,159.0,,0,Transient,198.44,0,0
HB-101536,City Hotel,0,64,2024,November,45,9,2024-11-09,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,138.24,0,0
HB-004984,Resort Hotel,1,212,2024,April,15,11,2024-04-11,2,5,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,273.0,,0,Transient,67.05,0,0
HB-081429,City Hotel,0,4,2024,February,7,15,2024-02-15,1,2,1,0.0,0,BB,PRT,Complementary,Direct,1,0,1,A,D,0,No Deposit,,46.0,0,Transient,0.0,0,1
HB-087316,City Hotel,0,130,2024,April,16,15,2024-04-15,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,71.0,0,0
HB-034659,Resort Hotel,0,0,2025,March,14,31,2025-03-31,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,80.0,0,0
HB-051661,City Hotel,1,158,2024,May,21,24,2024-05-24,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,31,Transient,130.0,0,0
HB-105153,City Hotel,0,1,2025,January,4,25,2025-01-25,2,4,1,0.0,0,BB,GBR,Corporate,Corporate,0,0,0,A,A,0,No Deposit,73.0,,0,Transient-Party,65.0,0,0
HB-044007,City Hotel,0,68,2023,September,39,29,2023-09-29,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,20.0,,0,Transient-Party,65.0,0,0
HB-081575,City Hotel,1,192,2024,May,19,12,2024-05-12,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,39.0,,42,Transient,135.0,0,0
HB-041992,City Hotel,0,145,2023,August,35,29,2023-08-29,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0
HB-013227,Resort Hotel,1,333,2025,August,32,5,2025-08-05,2,3,2,1.0,0,HB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,167.18,0,1
HB-001425,Resort Hotel,1,29,2023,August,35,28,2023-08-28,2,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,189.86,0,0
HB-033591,Resort Hotel,0,3,2025,February,9,25,2025-02-25,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,250.0,,0,Transient,70.0,0,1
HB-084749,City Hotel,0,6,2024,September,39,27,2024-09-27,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,E,E,1,No Deposit,,51.0,0,Transient,109.0,0,0
HB-101582,City Hotel,0,57,2024,November,46,11,2024-11-11,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,105.0,0,1
HB-036871,Resort Hotel,0,301,2025,May,21,25,2025-05-25,2,5,2,0.0,1,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,40.0,,0,Contract,56.7,0,0
HB-046447,City Hotel,1,150,2024,January,1,2,2024-01-02,2,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21.0,,91,Transient,101.0,0,0
HB-097259,City Hotel,0,174,2024,September,37,9,2024-09-09,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,119.85,0,1
HB-038556,Resort Hotel,0,5,2025,July,29,19,2025-07-19,0,3,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,238.5,1,2
HB-042778,City Hotel,1,44,2023,September,36,10,2023-09-10,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,41.0,,0,Transient,126.0,0,0
HB-068847,City Hotel,1,27,2025,May,21,21,2025-05-21,2,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1
HB-054129,City Hotel,1,365,2024,July,27,7,2024-07-07,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-107321,City Hotel,0,90,2025,March,10,9,2025-03-09,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,2
HB-001259,Resort Hotel,0,65,2023,August,34,21,2023-08-21,2,5,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,188.71,0,0
HB-079791,City Hotel,0,22,2023,November,44,3,2023-11-03,0,2,2,0.0,0,BB,HUN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,75.0,0,1
HB-030349,Resort Hotel,0,15,2024,November,47,18,2024-11-18,0,2,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,85.2,1,0
HB-070632,City Hotel,1,237,2025,June,25,19,2025-06-19,3,5,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,164.7,0,1
HB-028380,Resort Hotel,0,15,2024,September,39,29,2024-09-29,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240.0,,0,Transient,196.0,1,0
HB-063800,City Hotel,1,47,2025,February,8,21,2025-02-21,0,4,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,71.4,0,0
HB-064957,City Hotel,1,56,2025,March,12,21,2025-03-21,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,86.0,,0,Transient,85.0,0,0
HB-014008,Resort Hotel,0,1,2023,December,51,22,2023-12-22,0,1,2,0.0,0,BB,,Corporate,Corporate,0,0,9,D,D,0,No Deposit,,204.0,0,Transient,50.0,0,2
HB-096774,City Hotel,0,137,2024,September,36,6,2024-09-06,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.9,1,2
HB-042779,City Hotel,1,44,2023,September,36,10,2023-09-10,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,41.0,,0,Transient,126.0,0,0
HB-092872,City Hotel,0,12,2024,July,28,10,2024-07-10,2,1,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,139.0,0,1
HB-048162,City Hotel,0,76,2024,March,12,18,2024-03-18,0,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,1
HB-022247,Resort Hotel,0,50,2024,March,11,17,2024-03-17,2,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,86.0,0,1
HB-014618,Resort Hotel,0,4,2024,December,50,10,2024-12-10,0,1,2,0.0,0,BB,,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,61.0,0,0
HB-001175,Resort Hotel,1,151,2023,August,33,16,2023-08-16,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient,96.3,0,0
HB-039451,Resort Hotel,0,17,2025,August,33,17,2025-08-17,0,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,230.0,0,2
HB-012766,Resort Hotel,1,137,2025,July,29,16,2025-07-16,2,1,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,172.0,0,1
HB-017279,Resort Hotel,0,272,2023,September,39,30,2023-09-30,0,3,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,256.0,,0,Transient-Party,73.0,0,0
HB-042836,City Hotel,0,72,2023,September,37,11,2023-09-11,0,2,2,0.0,0,HB,LUX,Groups,TA/TO,0,0,0,A,D,2,No Deposit,30.0,,0,Transient-Party,63.0,0,0
HB-093300,City Hotel,0,156,2024,July,29,16,2024-07-16,2,2,2,0.0,0,BB,ROU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,118.0,,0,Transient-Party,72.25,0,1
HB-038813,Resort Hotel,0,206,2025,July,31,30,2025-07-30,4,6,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,314.0,,0,Transient,190.7,1,2
HB-007164,Resort Hotel,1,186,2024,July,30,24,2024-07-24,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,167.14,0,1
HB-091300,City Hotel,0,4,2024,June,25,17,2024-06-17,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,94.36,0,1
HB-025499,Resort Hotel,0,157,2024,June,25,23,2024-06-23,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,243.0,,0,Contract,53.85,0,1
HB-094802,City Hotel,0,166,2024,August,32,7,2024-08-07,2,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.3,1,1
HB-088118,City Hotel,0,9,2024,April,18,29,2024-04-29,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,,0,Transient-Party,110.0,0,0
HB-092276,City Hotel,0,141,2024,July,27,1,2024-07-01,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,96.3,0,1
HB-081193,City Hotel,0,63,2023,December,48,3,2023-12-03,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,102.9,0,1
HB-082271,City Hotel,0,10,2023,December,51,24,2023-12-24,0,1,1,0.0,0,BB,MUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,81.0,0,2
HB-093212,City Hotel,0,96,2024,July,29,16,2024-07-16,2,1,2,0.0,1,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7.0,,0,Transient,81.08,0,2
HB-039797,Resort Hotel,0,203,2025,August,34,21,2025-08-21,2,5,2,0.0,0,Undefined,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,240.8,0,3
HB-119153,City Hotel,0,29,2025,August,35,27,2025-08-27,2,1,2,2.0,0,BB,LUX,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,233.0,0,0
HB-010855,Resort Hotel,1,313,2025,April,15,8,2025-04-08,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,48.0,0,0
HB-001492,Resort Hotel,1,85,2023,September,35,1,2023-09-01,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,111.0,0,0
HB-080468,City Hotel,1,34,2023,December,49,8,2023-12-08,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,,0,Transient,90.0,0,0
HB-038379,Resort Hotel,0,0,2025,July,29,15,2025-07-15,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,123.5,0,0
HB-104663,City Hotel,0,8,2025,January,3,18,2025-01-18,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,335.0,,0,Transient,70.0,0,0
HB-034645,Resort Hotel,0,10,2025,March,13,25,2025-03-25,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,314.0,,0,Transient,46.64,0,0
HB-034712,Resort Hotel,0,122,2025,March,13,27,2025-03-27,2,5,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,47.14,0,1
HB-067603,City Hotel,1,161,2025,May,19,5,2025-05-05,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,30.0,,0,Transient,120.0,0,0
HB-045877,City Hotel,0,98,2023,November,47,23,2023-11-23,1,4,1,0.0,0,BB,MEX,Groups,TA/TO,0,0,0,A,A,1,No Deposit,37.0,,0,Transient-Party,70.0,0,0
HB-050431,City Hotel,1,73,2024,April,18,30,2024-04-30,2,1,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,159.3,0,1
HB-038856,Resort Hotel,0,171,2025,July,30,25,2025-07-25,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,,0,Transient-Party,182.86,0,1
HB-029054,Resort Hotel,0,5,2024,October,42,19,2024-10-19,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,54.9,0,0
HB-064414,City Hotel,1,608,2025,March,10,9,2025-03-09,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-005435,Resort Hotel,1,101,2024,April,18,29,2024-04-29,1,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,113.0,0,1
HB-029301,Resort Hotel,0,0,2024,October,43,24,2024-10-24,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,60.0,0,0
HB-049026,City Hotel,1,79,2024,April,14,4,2024-04-04,1,5,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,96.62,0,1
HB-020327,Resort Hotel,0,1,2024,January,4,23,2024-01-23,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,56.0,0,1
HB-044964,City Hotel,1,102,2023,October,42,16,2023-10-16,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient-Party,101.5,0,0
HB-096952,City Hotel,0,52,2024,September,37,9,2024-09-09,0,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,1
HB-030973,Resort Hotel,0,5,2024,December,49,8,2024-12-08,0,3,1,0.0,0,Undefined,ESP,Complementary,TA/TO,0,0,0,A,A,1,No Deposit,38.0,,0,Transient-Party,0.0,0,0
HB-076047,City Hotel,1,336,2023,September,38,18,2023-09-18,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6.0,,0,Transient-Party,101.5,0,0
HB-039679,Resort Hotel,0,199,2025,August,34,18,2025-08-18,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,112.41,0,0
HB-024878,Resort Hotel,0,141,2024,May,22,31,2024-05-31,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,242.0,,0,Transient-Party,71.17,0,1
HB-083217,City Hotel,0,1,2024,January,4,24,2024-01-24,1,0,2,0.0,0,SC,ZAF,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.0,0,0
HB-085180,City Hotel,0,4,2024,March,10,7,2024-03-07,1,3,2,0.0,0,HB,DZA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,,0,Transient-Party,106.0,0,0
HB-052672,City Hotel,1,130,2024,June,23,9,2024-06-09,0,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,159.3,0,0
HB-063501,City Hotel,1,39,2025,February,7,12,2025-02-12,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.0,0,0
HB-023838,Resort Hotel,0,35,2024,May,18,2,2024-05-02,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,242.0,,0,Transient,105.0,0,0
HB-054360,City Hotel,1,372,2024,July,28,14,2024-07-14,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-074275,City Hotel,1,295,2023,August,32,8,2023-08-08,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.8,0,0
HB-107034,City Hotel,0,0,2025,March,10,7,2025-03-07,0,0,0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,0,A,K,1,No Deposit,22.0,,0,Transient,0.0,0,0
HB-037242,Resort Hotel,0,45,2025,June,24,9,2025-06-09,0,2,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient-Party,172.0,0,0
HB-003195,Resort Hotel,0,24,2023,November,47,21,2023-11-21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,,342.0,0,Transient-Party,32.0,0,0
HB-000281,Resort Hotel,1,100,2023,July,28,11,2023-07-11,2,3,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149.0,,0,Transient,153.96,0,0
HB-034973,Resort Hotel,0,152,2025,April,14,5,2025-04-05,1,4,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,5,No Deposit,,223.0,0,Transient-Party,48.0,1,0
